0, Read, 16947, 17258, 311, 0, 0, 0, 0, 0, 0, 0, 127, 5, 42368 ns
0, Read, 17075, 17386, 311, 0, 0, 0, 0, 0, 0, 0, 127, 5, 42688 ns
0, Read, 17203, 17514, 311, 0, 0, 0, 0, 0, 0, 0, 127, 5, 43008 ns
0, Read, 17331, 17642, 311, 0, 0, 0, 0, 0, 0, 0, 127, 5, 43328 ns
0, Read, 17459, 17770, 311, 0, 0, 0, 0, 0, 0, 0, 127, 5, 43648 ns
0, Read, 17587, 17898, 311, 0, 0, 0, 0, 0, 0, 0, 127, 5, 43968 ns
0, Read, 17715, 18026, 311, 0, 0, 0, 0, 0, 0, 0, 127, 5, 44288 ns
0, Read, 17843, 18154, 311, 0, 0, 0, 0, 0, 0, 0, 127, 5, 44608 ns
0, Read, 17971, 18282, 311, 0, 0, 0, 0, 0, 0, 0, 127, 5, 44928 ns
0, Read, 18099, 18410, 311, 0, 0, 0, 0, 0, 0, 0, 127, 5, 45248 ns
0, Read, 18227, 18538, 311, 0, 0, 0, 0, 0, 0, 0, 127, 5, 45568 ns
0, Read, 18355, 18762, 407, 0, 0, 0, 0, 0, 0, 0, 127, 5, 45888 ns
0, Read, 18483, 18890, 407, 0, 0, 0, 0, 0, 0, 0, 127, 5, 46208 ns
0, Read, 18611, 19018, 407, 0, 0, 0, 0, 0, 0, 0, 127, 5, 46528 ns
0, Read, 18739, 19146, 407, 0, 0, 0, 0, 0, 0, 0, 127, 5, 46848 ns
0, Read, 18867, 19274, 407, 0, 0, 0, 0, 0, 0, 0, 127, 5, 47168 ns
0, Read, 18995, 19402, 407, 0, 0, 0, 0, 0, 0, 0, 127, 5, 47488 ns
0, Read, 19123, 19530, 407, 0, 0, 0, 0, 0, 0, 0, 127, 5, 47808 ns
0, Read, 19251, 19658, 407, 0, 0, 0, 0, 0, 0, 0, 127, 5, 48128 ns
0, Read, 19379, 19786, 407, 0, 0, 0, 0, 0, 0, 0, 127, 5, 48448 ns
0, Read, 19507, 19914, 407, 0, 0, 0, 0, 0, 0, 0, 127, 5, 48768 ns
0, Read, 19635, 20042, 407, 0, 0, 0, 0, 0, 0, 0, 127, 5, 49088 ns
0, Read, 19763, 20266, 503, 0, 0, 0, 0, 0, 0, 0, 127, 5, 49408 ns
0, Read, 19891, 20394, 503, 0, 0, 0, 0, 0, 0, 0, 127, 5, 49728 ns
0, Read, 20019, 20522, 503, 0, 0, 0, 0, 0, 0, 0, 127, 5, 50048 ns
0, Read, 20147, 20650, 503, 0, 0, 0, 0, 0, 0, 0, 127, 5, 50368 ns
0, Read, 20275, 20778, 503, 0, 0, 0, 0, 0, 0, 0, 127, 5, 50688 ns
0, Read, 20403, 20906, 503, 0, 0, 0, 0, 0, 0, 0, 127, 5, 51008 ns
0, Read, 20531, 21034, 503, 0, 0, 0, 0, 0, 0, 0, 127, 5, 51328 ns
0, Read, 20659, 21162, 503, 0, 0, 0, 0, 0, 0, 0, 127, 5, 51648 ns
0, Read, 20787, 21290, 503, 0, 0, 0, 0, 0, 0, 0, 127, 5, 51968 ns
0, Read, 20915, 21418, 503, 0, 0, 0, 0, 0, 0, 0, 127, 5, 52288 ns
0, Read, 21043, 21546, 503, 0, 0, 0, 0, 0, 0, 0, 127, 5, 52608 ns
0, Read, 21171, 21674, 503, 0, 0, 0, 0, 0, 0, 0, 127, 5, 52928 ns
